,PC,Address,Recency,Frequency
24748,0xb7fb2b48,0xb653773e,0,180505
24749,0xb7fb2b4c,0xbf88ac40,380,476
24750,0xb7fb2b58,0xb6667194,155,120
24751,0xb7fb2b5e,0xbf88ac3c,461,471
24752,0xb7fb2b61,0xb6667604,148,1
24753,0xb7fb2b69,0xb6667600,111,1
24754,0xb7fb2b6d,0xbf88ac2c,268,7
24755,0xb7fb2b70,0xbf88ac30,268,5
24756,0xb7fbe6b0,0xbf88ac24,264,48
24757,0xb7fbe6b3,0xbf88ac20,264,46
24758,0xb7fbe6b4,0xbf88ac1c,264,44
24759,0xb7fbe6b8,0xbf88ac30,267,282
24760,0xb7fbe6bb,0xbf88ac2c,267,282
24761,0xb7fbe6c1,0xb6536cd4,111,2
24762,0xb7fbe6c1,0xb6536cd5,111,2
24763,0xb7fbe6c1,0xb6536cd6,111,2
24764,0xb7fbe6c1,0xb6536cd7,111,2
24765,0xb7fbe6c1,0xb6536cd8,111,2
24766,0xb7fbe6c1,0xb6536cd9,111,2
24767,0xb7fbe6c1,0xb6536cda,111,2
24768,0xb7fbe6c1,0xb6536cdb,111,2
24769,0xb7fbe6c1,0xb6536cdc,111,2
24770,0xb7fbe6c1,0xb6536cdd,111,2
24771,0xb7fbe6fc,0xbf88ac1c,263,244
24772,0xb7fbe6ff,0xbf88ac20,263,242
24773,0xb7fbe702,0xbf88ac24,263,240
24774,0xb7fb2af5,0xbf88ac50,426,221
24775,0xb7fb2af8,0xbf88ac54,425,221
24776,0xb7fb2afb,0xbf88ac58,425,221
24777,0xb7fb2b00,0xbf88ac5c,434,217
24778,0xb7fb2de8,0xb652d8d4,1,80585
24779,0xb7fb2e16,0xbf88acec,171,134
24780,0xb7fb2ddc,0xbf88acd4,174,142
24781,0xb7fb2ddd,0xbf88acd8,176,140
24782,0xb7fb3242,0xb652d8d5,0,180505
24783,0xb7fb325d,0xb666718c,102,476
24784,0xb7fb326f,0xb666718d,309,1
24785,0xb7fb3295,0xbf88ada0,251,69
24786,0xb7fb3296,0xbf88ada4,257,67
24787,0xb7fb3297,0xbf88ada8,277,65
24788,0xb7fb3298,0xbf88adac,186,63
24789,0xb7fb3299,0xbf88adb0,196,61
24790,0xb7fb478c,0xb6667220,52,476
24791,0xb7fb4792,0xb6667224,52,476
24792,0xb7fb4438,0xb6667000,2330,476
24793,0xb7fb443a,0xb652d8cc,1,80551
24794,0xb7fb444a,0xb7fbf3b0,74,476
24795,0xb7fb4af4,0xbf88adf8,241,12
24796,0xb7fb4afa,0xb6661f10,0,180505
24797,0xb7fb4586,0xbf88ae0c,283,476
24798,0xb7fb43d7,0xb653aa28,1,3
24799,0xb7fb43da,0xb653aa24,0,180505
24800,0xb7fb43df,0xbf88adf8,240,464
24801,0xb7fb43e5,0xb653aa28,0,180505
24802,0xb7fb43e9,0xb6537dc4,1,357
24803,0xb7fb43f0,0xbf88ae20,114,476
24804,0xb7fb4400,0xb6667194,154,356
24805,0xb7fb4406,0xbf88adfc,280,2
24806,0xb7fb4423,0xb6530d04,3,343
24807,0xb7fb46c1,0xbf88adfc,278,471
24808,0xb7fb46c7,0xb6667218,99,11
24809,0xb7fb46d6,0xbf88adce,179,1
24810,0xb7fb4abb,0xbf88ae6c,336,1
24811,0xb7fb4711,0xb666721c,51,476
24812,0xb7fb4725,0xb6667218,98,465
24813,0xb7fb4731,0xb6667604,146,339
24814,0xb7fb4734,0xbf88ae04,228,3
24815,0xb7fb474e,0xbf88ae60,89,476
24816,0xb7fb4754,0xb6530cf8,0,180505
24817,0xb7fb4756,0xbf88ae04,227,473
24818,0xb7fb4760,0xbf88aed0,90,476
24819,0xb7fb476f,0xbf88ae6c,333,458
24820,0xb7fb477c,0xbf88adb0,195,415
24821,0xb7fb3020,0xbf88adac,185,413
24822,0xb7fb3023,0xbf88ada8,276,411
24823,0xb7fb3024,0xbf88ada4,256,409
24824,0xb7fb3025,0xbf88ada0,250,407
24825,0xb7fb3037,0xbf88ad34,170,46
24826,0xb7fb303a,0xbf88ad30,85,476
24827,0xb7fb29b6,0xb6533832,2,89
24828,0xb7fb29d1,0xb6533833,1,90
24829,0xb7fb29d1,0xb6533834,1,91
24830,0xb7fb29d1,0xb6533835,1,92
24831,0xb7fb29d1,0xb6533836,1,95
24832,0xb7fb3048,0xb7fc4310,249,1
24833,0xb7fb3058,0xbf88ad3b,170,1
24834,0xb7fb308e,0xbf88ad40,86,486
24835,0xb7fb3095,0xb66671b8,50,486
24836,0xb7fb30aa,0xbf88ad1c,170,15
24837,0xb7fb30c5,0xbf88ad04,172,36
24838,0xb7fb30d3,0xbf88acfc,172,30
24839,0xb7fb30da,0xbf88acf4,174,15
24840,0xb7fb30de,0xbf88acf0,174,18
