,PC,Address,Recency,Frequency
6943,0xb7fb834e,0xbf88ad78,41,797
6944,0xb7fb8351,0xbf88ad50,9,7
6945,0xb7fb8355,0xbf88ade4,70,107
6946,0xb7fb8358,0xbf88ad4c,10,6
6947,0xb7fbe6b0,0xbf88ad44,10,64
6948,0xb7fbe6b3,0xbf88ad40,124,62
6949,0xb7fbe6b4,0xbf88ad3c,242,60
6950,0xb7fbe6c1,0xb666a670,2,53560
6951,0xb7fbe6cc,0xb6536d94,11,821
6952,0xb7fbe6c1,0xb666a671,2,53560
6953,0xb7fbe6cc,0xb6536d95,11,821
6954,0xb7fbe6c1,0xb666a672,2,53560
6955,0xb7fbe6cc,0xb6536d96,11,821
6956,0xb7fbe6c1,0xb666a673,2,53560
6957,0xb7fbe6cc,0xb6536d97,11,821
6958,0xb7fbe6c1,0xb666a674,2,53560
6959,0xb7fbe6cc,0xb6536d98,11,821
6960,0xb7fbe6c1,0xb666a675,2,53560
6961,0xb7fbe6cc,0xb6536d99,11,821
6962,0xb7fbe6c1,0xb666a676,2,53560
6963,0xb7fbe6cc,0xb6536d9a,11,821
6964,0xb7fbe6c1,0xb666a677,2,53560
6965,0xb7fbe6cc,0xb6536d9b,11,821
6966,0xb7fbe6c1,0xb666a678,2,53560
6967,0xb7fbe6cc,0xb6536d9c,11,821
6968,0xb7fbe6c1,0xb666a679,2,53560
6969,0xb7fbe6cc,0xb6536d9d,11,821
6970,0xb7fbe6c1,0xb666a67a,2,53560
6971,0xb7fbe6cc,0xb6536d9e,11,821
6972,0xb7fbe6c1,0xb666a67b,2,53560
6973,0xb7fbe6cc,0xb6536d9f,11,821
6974,0xb7fbe6c1,0xb666a67c,2,53560
6975,0xb7fbe6cc,0xb6536da0,11,821
6976,0xb7fbe6c1,0xb666a67d,2,53560
6977,0xb7fbe6cc,0xb6536da1,11,821
6978,0xb7fbe702,0xbf88ad44,9,759
6979,0xb7fb8791,0xbf88ae18,72,1
6980,0xb7fb8794,0xb666a80a,2,143
6981,0xb7fb87a0,0xbf88ae28,85,10
6982,0xb7fb87a8,0xb666a810,1,152
6983,0xb7fb87af,0xbf88ae30,23,253
6984,0xb7fb87b2,0xb666a7d0,1,151
6985,0xb7fb884c,0xbf88ae24,48,1
6986,0xb7fb8856,0xbf88ae08,309,74
6987,0xb7fb8859,0xb666cf74,1,151
6988,0xb7fb885c,0xb6711b10,9,82
6989,0xb7fb885e,0xb666a6e0,0,180505
6990,0xb7fb886c,0xb666a6ec,1,151
6991,0xb7fb8875,0xb666a6fc,1,154
6992,0xb7fb886c,0xb666a708,1,160
6993,0xb7fb8875,0xb666a718,1,163
6994,0xb7fb886c,0xb666a724,1,169
6995,0xb7fb8875,0xb666a73c,1,172
6996,0xb7fb886c,0xb666a748,1,178
6997,0xb7fb8875,0xb666a760,1,181
6998,0xb7fb886c,0xb666a76c,1,187
6999,0xb7fb8875,0xb666a784,1,190
7000,0xb7fb886c,0xb666a790,1,196
7001,0xb7fb88a2,0xbf88ade8,1897,9
7002,0xb7fb88ad,0xbf88ade4,69,9
7003,0xb7faa7b8,0xb7fc4008,5,1103
7004,0xb7faa7a8,0xb7fc4004,5,1103
7005,0xb7faa798,0xb7fc4000,6,1103
7006,0xb7fbd5d6,0xbf88adac,251,17
7007,0xb7fbd5dc,0xbf88ad90,561,1
7008,0xb7fbd5e7,0xbf88adb0,264,8
7009,0xb7fbd5f0,0xb7fc46a8,13,3
7010,0xb7fbd62c,0xb7fc46ac,5,1103
7011,0xb7fb88be,0xbf88ae2c,37,1103
7012,0xb7fb88c9,0xb6711ca4,16,85
7013,0xb7fb88d5,0xb6711bf4,3,51321
7014,0xb7fb88db,0xb6711ca0,0,180505
7015,0xb7fb88e1,0xbf88ae20,166,3
7016,0xb7fb88e4,0xb666cf94,3,51319
7017,0xb7fb88e9,0xb6711cb4,0,180505
7018,0xb7fb88f4,0xb666cf84,0,180505
7019,0xb7fb88f7,0xb6711b10,8,69
7020,0xb7fb88fb,0xb666a7ac,0,180505
7021,0xb7fb8902,0xb666a7ba,1,3
7022,0xb7fb8906,0xb666a7b4,0,180505
7023,0xb7fb8913,0xb66675c4,4,52696
7024,0xb7fb8920,0xb66675c8,0,180505
7025,0xb7fb8924,0xbf88ae1c,71,3
7026,0xb7fb8927,0xb666a7bc,0,180505
7027,0xb7fb892a,0xb66675c0,2,53381
7028,0xb7fb8930,0xb666a7a8,0,180505
7029,0xb7fb8933,0xb66675cc,8,52872
7030,0xb7fb8937,0xb666a7c0,0,180505
7031,0xb7fb893e,0xb666a7b0,0,180505
7032,0xb7fb88fb,0xb666a7cc,0,180505
7033,0xb7fb8902,0xb666a7da,1,3
7034,0xb7fb8906,0xb666a7d4,0,180505
7035,0xb7fb8913,0xb66675d4,2,57292
7036,0xb7fb8920,0xb66675d8,0,180505
7037,0xb7fb8927,0xb666a7dc,0,180505
7038,0xb7fb892a,0xb66675d0,1,57874
7039,0xb7fb8930,0xb666a7c8,3,12
7040,0xb7fb8933,0xb66675dc,3,57464
7041,0xb7fb8937,0xb666a7e0,0,180505
7042,0xb7fb8902,0xb666a7ea,1,3
7043,0xb7fb8906,0xb666a7e4,0,180505
7044,0xb7fb8913,0xb66675b4,0,180505
7045,0xb7fb8920,0xb66675b8,0,180505
7046,0xb7fb8927,0xb666a7ec,0,180505
7047,0xb7fb892a,0xb66675b0,0,180505
7048,0xb7fb8933,0xb66675bc,0,180505
7049,0xb7fb8937,0xb666a7f0,0,180505
7050,0xb7fb8902,0xb666a7fa,1,3
7051,0xb7fb8906,0xb666a7f4,0,180505
7052,0xb7fb8913,0xb66675a4,4,53498
7053,0xb7fb8920,0xb66675a8,0,180505
7054,0xb7fb8927,0xb666a7fc,0,180505
7055,0xb7fb892a,0xb66675a0,2,54182
7056,0xb7fb8933,0xb66675ac,6,53744
7057,0xb7fb8937,0xb666a800,0,180505
7058,0xb7fb8902,0xb666a80a,1,3
7059,0xb7fb8906,0xb666a804,0,180505
7060,0xb7fb8913,0xb6667594,0,180505
7061,0xb7fb8920,0xb6667598,0,180505
7062,0xb7fb8927,0xb666a80c,0,180505
7063,0xb7fb892a,0xb6667590,0,180505
7064,0xb7fb8933,0xb666759c,0,180505
7065,0xb7fb8937,0xb666a810,0,180505
7066,0xb7fb893e,0xb666a7d0,0,180505
7067,0xb7fb8949,0xbf88ae24,46,1
7068,0xb7fb8957,0xbf88ae08,307,8
7069,0xb7fb895a,0xb666cf74,0,180505
7070,0xb7fb895d,0xb6711b10,7,51199
7071,0xb7fb8963,0xb666a6de,0,180505
7072,0xb7fb8967,0xb666a6e8,0,180505
7073,0xb7fb899b,0xb666a6ec,0,180505
7074,0xb7fb8963,0xb666a6fa,0,180505
7075,0xb7fb8967,0xb666a704,0,180505
7076,0xb7fb896f,0xb666a6fc,0,180505
7077,0xb7fb8973,0xb6711ca4,15,12
7078,0xb7fb8979,0xb666a700,0,180505
7079,0xb7fb8986,0xb666754c,0,180505
7080,0xb7fb898e,0xb6667544,0,180505
7081,0xb7fb8995,0xb666a70c,0,180505
7082,0xb7fb8998,0xb6667540,0,180505
7083,0xb7fb899b,0xb666a708,0,180505
7084,0xb7fb8963,0xb666a716,0,180505
7085,0xb7fb8967,0xb666a720,0,180505
7086,0xb7fb896f,0xb666a718,0,180505
7087,0xb7fb8979,0xb666a71c,0,180505
7088,0xb7fb8986,0xb666755c,0,180505
7089,0xb7fb898e,0xb6667554,0,180505
7090,0xb7fb8995,0xb666a728,0,180505
7091,0xb7fb8998,0xb6667550,0,180505
7092,0xb7fb899b,0xb666a724,0,180505
7093,0xb7fb8963,0xb666a73a,0,180505
7094,0xb7fb8967,0xb666a744,0,180505
7095,0xb7fb896f,0xb666a73c,0,180505
7096,0xb7fb8979,0xb666a740,0,180505
7097,0xb7fb8986,0xb666756c,0,180505
7098,0xb7fb898e,0xb6667564,0,180505
7099,0xb7fb8995,0xb666a74c,0,180505
7100,0xb7fb8998,0xb6667560,0,180505
7101,0xb7fb899b,0xb666a748,0,180505
7102,0xb7fb8963,0xb666a75e,0,180505
7103,0xb7fb8967,0xb666a768,0,180505
7104,0xb7fb896f,0xb666a760,0,180505
7105,0xb7fb8979,0xb666a764,0,180505
7106,0xb7fb8986,0xb666757c,0,180505
7107,0xb7fb898e,0xb6667574,0,180505
7108,0xb7fb8995,0xb666a770,0,180505
7109,0xb7fb8998,0xb6667570,0,180505
7110,0xb7fb899b,0xb666a76c,0,180505
7111,0xb7fb8963,0xb666a782,0,180505
7112,0xb7fb8967,0xb666a78c,0,180505
7113,0xb7fb896f,0xb666a784,0,180505
7114,0xb7fb8979,0xb666a788,0,180505
7115,0xb7fb8986,0xb666758c,0,180505
7116,0xb7fb898e,0xb6667584,0,180505
7117,0xb7fb8995,0xb666a794,0,180505
7118,0xb7fb8998,0xb6667580,0,180505
7119,0xb7fb899b,0xb666a790,0,180505
7120,0xb7fb89a2,0xbf88ae18,70,33
7121,0xb7fb89a8,0xbf88ae58,9,13
7122,0xb7fb89a9,0xbf88ae5c,11,11
7123,0xb7fb89aa,0xbf88ae60,134,9
7124,0xb7fb89ab,0xbf88ae64,34,7
7125,0xb7fb89ac,0xbf88ae68,15,5
7126,0xb7fb8acd,0xb6711b1c,4,268
7127,0xb7fb8ac2,0xb666718d,387,10873
7128,0xb7fb8ae5,0xbf88ae6c,468,1245
7129,0xb7fb866c,0xbf88ae04,298,458
7130,0xb7fb8671,0xb6667034,146,1817
7131,0xb7fb867f,0xbf88ae00,444,436
7132,0xb7fb868a,0xb6661dd8,146,1814
7133,0xb7fb868d,0xb66670ac,0,180505
7134,0xb7fb8696,0xb66670b4,0,180505
7135,0xb7fb869e,0xbf88ae20,164,939
7136,0xb7fb86a1,0xbf88ae24,44,815
7137,0xb7fb86aa,0xb6661e48,1,941
7138,0xb7fb86b0,0xb6667000,2372,816
7139,0xb7fb86b4,0xb65381d4,0,180505
7140,0xb7fb86b8,0xbf88ae30,22,4
7141,0xb7fb86ce,0xbf88ae28,76,566
7142,0xb7fb86d5,0xbf88adf8,326,6
7143,0xb7fb86e1,0xb65381d8,3,942
7144,0xb7fb86e4,0xb6667018,4,426
7145,0xb7fb86eb,0xb7fc4020,3,1484
7146,0xb7fb7c38,0xb7fc46e4,60,26450
7147,0xb7fbe6c1,0xb6536cbc,52,19
7148,0xb7fbe6cc,0xb7fc19fd,61,55
7149,0xb7fb7c4b,0xb7fc46fc,60,26450
7150,0xb7fb7c5b,0xb7fc49ac,59,26450
7151,0xb7fbe6cc,0xb7fc49b8,59,26450
7152,0xb7fb7c54,0xb7fc49b0,60,26450
7153,0xb7fb8703,0xb7fc46ec,3,1431
7154,0xb7fb7c38,0xb7fc49c4,0,180505
7155,0xb7fb7c4b,0xb7fc49dc,1,65903
7156,0xb7fb7c5b,0xb7fc4c0c,0,180505
7157,0xb7fbe6cc,0xb7fc4c20,0,180505
7158,0xb7fbe6c1,0xb6536cbd,19,59
7159,0xb7fbe6cc,0xb7fc4c21,0,180505
7160,0xb7fb7c54,0xb7fc4c10,1,65881
7161,0xb7fb8703,0xb7fc49cc,3,1374
7162,0xb7fb7c38,0xb6711864,60,26425
7163,0xb7fbe6cc,0xb6711838,60,26425
7164,0xb7fb7c4b,0xb671187c,60,26425
7165,0xb7fb7c5b,0xb6711aac,59,26425
7166,0xb7fbe6cc,0xb6711ab8,59,26425
7167,0xb7fbe6cc,0xb6711ab9,59,26425
7168,0xb7fb7c54,0xb6711ab0,60,26425
7169,0xb7fb8703,0xb671186c,3,1317
7170,0xb7fb7c38,0xb6711b14,60,26459
7171,0xb7fbe6cc,0xb6711af0,60,26459
7172,0xb7fb7c4b,0xb6711b2c,60,26459
7173,0xb7fb7c5b,0xb6711d5c,59,26459
7174,0xb7fbe6cc,0xb6711d68,59,26459
7175,0xb7fbe6cc,0xb6711d69,59,26459
7176,0xb7fb7c54,0xb6711d60,60,26459
7177,0xb7fb8703,0xb6711b1c,3,1260
7178,0xb7fb7c38,0xb6667004,17,186
7179,0xb7fbe6cc,0xb6711d98,16,175
7180,0xb7fb7c4b,0xb666701c,12,1501
7181,0xb7fb7c5b,0xb666724c,11,26520
7182,0xb7fbe6cc,0xb6667258,11,26520
7183,0xb7fbe6cc,0xb6667259,11,26520
7184,0xb7fb7c54,0xb6667250,12,1479
7185,0xb7fb8703,0xb666700c,3,918
7186,0xb7fb7c38,0xb7fc4324,1,81915
7187,0xb7fbe6cc,0x80480f4,2,19
7188,0xb7fb7c4b,0xb7fc433c,1,1435
7189,0xb7fb7c5b,0xb7fc463c,0,180505
7190,0xb7fb7c54,0xb7fc4640,1,1417
7191,0xb7fb7c5b,0xb7fc4628,0,180505
7192,0xb7fbe6cc,0xb7faa5b8,0,180505
7193,0xb7fbe6cc,0xb7faa5b9,0,180505
7194,0xb7fbe6c1,0xb6536cbe,0,180505
7195,0xb7fbe6cc,0xb7faa5ba,0,180505
7196,0xb7fbe6c1,0xb6536cbf,0,180505
7197,0xb7fbe6cc,0xb7faa5bb,0,180505
7198,0xb7fbe6c1,0xb6536cc0,0,180505
7199,0xb7fbe6cc,0xb7faa5bc,0,180505
7200,0xb7fbe6c1,0xb6536cc1,0,180505
7201,0xb7fbe6cc,0xb7faa5bd,0,180505
7202,0xb7fbe6c1,0xb6536cc2,0,180505
7203,0xb7fbe6cc,0xb7faa5be,0,180505
7204,0xb7fbe6c1,0xb6536cc3,0,180505
7205,0xb7fbe6cc,0xb7faa5bf,0,180505
7206,0xb7fbe6c1,0xb6536cc4,0,180505
7207,0xb7fbe6cc,0xb7faa5c0,0,180505
7208,0xb7fbe6c1,0xb6536cc5,0,180505
7209,0xb7fbe6cc,0xb7faa5c1,0,180505
7210,0xb7fbe6c1,0xb6536cc6,0,180505
7211,0xb7fbe6cc,0xb7faa5c2,0,180505
7212,0xb7fbe6c1,0xb6536cc7,0,180505
7213,0xb7fbe6cc,0xb7faa5c3,0,180505
7214,0xb7fbe6c1,0xb6536cc8,0,180505
7215,0xb7fbe6cc,0xb7faa5c4,0,180505
7216,0xb7fbe6c1,0xb6536cc9,0,180505
7217,0xb7fbe6cc,0xb7faa5c5,0,180505
7218,0xb7fb871f,0xbf88ae00,443,809
7219,0xb7fb872a,0xbf88ae30,20,382
7220,0xb7fb872d,0xb65381dc,1,512
7221,0xb7fb8734,0xb65381e4,1,513
7222,0xb7fb8739,0xb65381e8,0,180505
7223,0xb7fb873d,0xbf88ae10,297,17
7224,0xb7fb8740,0xbf88ae08,298,6
7225,0xb7fb8743,0xb7fc4334,19,143
7226,0xb7fb8746,0xb6667018,3,143
7227,0xb7fb8749,0xbf88ae0c,332,9
7228,0xb7fb874c,0xb65381ec,1,510
7229,0xb7fb874f,0xbf88ae14,37,12
7230,0xb7fb8755,0xb6667004,16,143
7231,0xb7fb8758,0xb6711d98,15,143
7232,0xb7fb876a,0xbf88adf0,21,143
7233,0xb7fb876e,0xbf88ae04,297,143
7234,0xb7fb8771,0xbf88adec,124,143
7235,0xb7fb8778,0xbf88ade8,1895,10
7236,0xb7fb8781,0xbf88ade4,67,44
7237,0xb7fb82ec,0xbf88ad74,37,143
7238,0xb7fb82ef,0xb7fc4354,21,143
7239,0xb7fb82f2,0xb7fc3ce0,761,143
7240,0xb7fb82f9,0xb7fc3f44,21,143
7241,0xb7fb82fc,0xbf88ad78,40,26
7242,0xb7fb8308,0xb7fc43d4,3,143
7243,0xb7fb8316,0xb7fc3f9c,4,143
7244,0xb7fb8329,0xbf88ad64,37,143
7245,0xb7fb832c,0xb7fc4320,20,143
7246,0xb7fb8339,0xb7faa638,2,143
7247,0xb7fb8343,0xb7faa640,2,143
7248,0xb7fb8330,0xb7faa648,4,143
7249,0xb7fb8339,0xb7faa654,2,143
7250,0xb7fb8343,0xb7faa65c,3,143
7251,0xb7fb8330,0xb7faa664,4,143
7252,0xb7fb8339,0xb7faa670,2,143
7253,0xb7fb8343,0xb7faa678,3,143
7254,0xb7fb8330,0xb7faa680,3,143
7255,0xb7fb8339,0xb7faa694,1,143
7256,0xb7fb8343,0xb7faa69c,2,143
7257,0xb7fb8330,0xb7faa6a4,2,782
7258,0xb7fb8339,0xb7faa6b8,0,180505
7259,0xb7fb8343,0xb7faa6c0,1,899
7260,0xb7fb8330,0xb7faa6c8,2,783
7261,0xb7fb8339,0xb7faa6dc,0,180505
7262,0xb7fb8343,0xb7faa6e4,1,908
7263,0xb7fb8348,0xb7faa6e8,1,903
7264,0xb7fb834b,0xb7faa6f0,1,910
7265,0xb7fb8351,0xbf88ad50,7,7
7266,0xb7fb8355,0xbf88ade4,66,99
7267,0xb7fb8358,0xbf88ad4c,8,6
7268,0xb7fbe6b0,0xbf88ad44,8,64
7269,0xb7fbe6b3,0xbf88ad40,122,62
7270,0xb7fbe6b4,0xbf88ad3c,240,60
7271,0xb7fbe6c1,0xb6536d94,10,29852
7272,0xb7fbe6cc,0xb7faa5ee,9,29848
7273,0xb7fbe6c1,0xb6536d95,10,29852
7274,0xb7fbe6cc,0xb7faa5ef,9,29848
7275,0xb7fbe6c1,0xb6536d96,10,29852
7276,0xb7fbe6cc,0xb7faa5f0,9,29848
7277,0xb7fbe6c1,0xb6536d97,10,29852
7278,0xb7fbe6cc,0xb7faa5f1,9,29848
7279,0xb7fbe6c1,0xb6536d98,10,29852
7280,0xb7fbe6cc,0xb7faa5f2,9,29848
7281,0xb7fbe6c1,0xb6536d99,10,29852
7282,0xb7fbe6cc,0xb7faa5f3,9,29848
7283,0xb7fbe6c1,0xb6536d9a,10,29852
7284,0xb7fbe6cc,0xb7faa5f4,9,29848
7285,0xb7fbe6c1,0xb6536d9b,10,29852
7286,0xb7fbe6cc,0xb7faa5f5,9,29848
7287,0xb7fbe6c1,0xb6536d9c,10,29852
7288,0xb7fbe6cc,0xb7faa5f6,9,29848
7289,0xb7fbe6c1,0xb6536d9d,10,29852
7290,0xb7fbe6cc,0xb7faa5f7,9,29848
7291,0xb7fbe6c1,0xb6536d9e,10,29852
7292,0xb7fbe6cc,0xb7faa5f8,9,29848
7293,0xb7fbe6c1,0xb6536d9f,10,29852
7294,0xb7fbe6cc,0xb7faa5f9,9,29848
7295,0xb7fbe6c1,0xb6536da0,10,29852
7296,0xb7fbe6cc,0xb7faa5fa,9,29848
7297,0xb7fbe6c1,0xb6536da1,10,29852
7298,0xb7fbe6cc,0xb7faa5fb,9,29848
7299,0xb7fbe702,0xbf88ad44,7,73
7300,0xb7fb8791,0xbf88ae18,68,1
7301,0xb7fb8794,0xb65381ea,2,373
7302,0xb7fb87a0,0xbf88ae28,75,1
7303,0xb7fb87a8,0xb65381f0,1,381
7304,0xb7fb8734,0xb65381f4,1,382
7305,0xb7fb8739,0xb65381f8,0,180505
7306,0xb7fb873d,0xbf88ae10,295,17
7307,0xb7fb8740,0xbf88ae08,296,6
7308,0xb7fb8743,0xb7fc4334,18,120
7309,0xb7fb8746,0xb6667018,2,120
7310,0xb7fb8749,0xbf88ae0c,330,9
7311,0xb7fb874c,0xb65381fc,1,379
7312,0xb7fb874f,0xbf88ae14,35,12
7313,0xb7fb8755,0xb6667004,15,120
7314,0xb7fb8758,0xb6711d98,14,120
7315,0xb7fb876a,0xbf88adf0,20,120
7316,0xb7fb876e,0xbf88ae04,296,120
7317,0xb7fb8771,0xbf88adec,123,120
7318,0xb7fb8778,0xbf88ade8,1891,10
7319,0xb7fb8781,0xbf88ade4,65,38
7320,0xb7fb82ec,0xbf88ad74,36,120
7321,0xb7fb82ef,0xb7fc4354,20,120
7322,0xb7fb82f2,0xb7fc3ce0,760,120
7323,0xb7fb82f9,0xb7fc3f44,20,120
7324,0xb7fb82fc,0xbf88ad78,38,20
7325,0xb7fb8308,0xb7fc43d4,2,120
7326,0xb7fb8316,0xb7fc3f9c,3,120
7327,0xb7fb8329,0xbf88ad64,36,120
7328,0xb7fb832c,0xb7fc4320,19,120
7329,0xb7fb8339,0xb7faa638,1,120
7330,0xb7fb8343,0xb7faa640,1,120
7331,0xb7fb8330,0xb7faa648,3,120
7332,0xb7fb8339,0xb7faa654,1,120
7333,0xb7fb8343,0xb7faa65c,2,120
7334,0xb7fb8330,0xb7faa664,3,120
7335,0xb7fb8339,0xb7faa670,1,120
7336,0xb7fb8343,0xb7faa678,2,120
7337,0xb7fb8330,0xb7faa680,2,638
7338,0xb7fb8339,0xb7faa694,0,180505
7339,0xb7fb8343,0xb7faa69c,1,747
7340,0xb7fb8348,0xb7faa6a0,1,742
7341,0xb7fb834b,0xb7faa6a8,1,749
7342,0xb7fb8351,0xbf88ad50,5,7
7343,0xb7fb8358,0xbf88ad4c,6,6
7344,0xb7fbe6b0,0xbf88ad44,6,48
7345,0xb7fbe6b3,0xbf88ad40,120,46
7346,0xb7fbe6b4,0xbf88ad3c,238,44
7347,0xb7fbe6c1,0xb6536d52,0,180505
7348,0xb7fbe6cc,0xb7faa5da,0,180505
7349,0xb7fbe6c1,0xb6536d53,0,180505
7350,0xb7fbe6cc,0xb7faa5db,0,180505
7351,0xb7fbe6c1,0xb6536d54,0,180505
7352,0xb7fbe6cc,0xb7faa5dc,0,180505
7353,0xb7fbe6c1,0xb6536d55,0,180505
7354,0xb7fbe6cc,0xb7faa5dd,0,180505
7355,0xb7fbe6c1,0xb6536d56,0,180505
7356,0xb7fbe6cc,0xb7faa5de,0,180505
7357,0xb7fbe6c1,0xb6536d57,0,180505
7358,0xb7fbe6cc,0xb7faa5df,0,180505
7359,0xb7fbe6c1,0xb6536d58,0,180505
7360,0xb7fbe6cc,0xb7faa5e0,0,180505
7361,0xb7fbe6c1,0xb6536d59,0,180505
7362,0xb7fbe6cc,0xb7faa5e1,0,180505
7363,0xb7fbe6c1,0xb6536d5a,0,180505
7364,0xb7fbe6cc,0xb7faa5e2,0,180505
7365,0xb7fbe6c1,0xb6536d5b,0,180505
7366,0xb7fbe6cc,0xb7faa5e3,0,180505
7367,0xb7fb8791,0xbf88ae18,66,1
7368,0xb7fb8794,0xb65381fa,2,264
7369,0xb7fb87a0,0xbf88ae28,73,117
7370,0xb7fb87a8,0xb6538200,1,273
7371,0xb7fb8734,0xb6538204,1,274
7372,0xb7fb8739,0xb6538208,0,180505
7373,0xb7fb873d,0xbf88ae10,293,17
7374,0xb7fb8740,0xbf88ae08,294,6
7375,0xb7fb8743,0xb7fc4334,17,22450
7376,0xb7fb8746,0xb6667018,1,121072
7377,0xb7fb8749,0xbf88ae0c,328,9
7378,0xb7fb874c,0xb653820c,1,271
7379,0xb7fb874f,0xbf88ae14,33,12
7380,0xb7fb8755,0xb6667004,14,26071
7381,0xb7fb8758,0xb6711d98,13,26082
7382,0xb7fb876a,0xbf88adf0,19,74552
7383,0xb7fb876e,0xbf88ae04,295,524
7384,0xb7fb8771,0xbf88adec,122,74555
7385,0xb7fb8778,0xbf88ade8,1887,10
7386,0xb7fb8781,0xbf88ade4,63,35
7387,0xb7fb82ec,0xbf88ad74,35,74914
7388,0xb7fb82ef,0xb7fc4354,19,507
7389,0xb7fb82f2,0xb7fc3ce0,759,1073
7390,0xb7fb82f9,0xb7fc3f44,19,510
7391,0xb7fb82fc,0xbf88ad78,36,17
7392,0xb7fb8308,0xb7fc43d4,1,510
7393,0xb7fb8316,0xb7fc3f9c,2,517
7394,0xb7fb8329,0xbf88ad64,35,74909
7395,0xb7fb832c,0xb7fc4320,18,515
7396,0xb7fb8339,0xb7faa638,0,180505
7397,0xb7fb8343,0xb7faa640,0,180505
7398,0xb7fb8330,0xb7faa648,2,516
7399,0xb7fb8339,0xb7faa654,0,180505
7400,0xb7fb8343,0xb7faa65c,1,609
7401,0xb7fb8330,0xb7faa664,2,517
7402,0xb7fb8339,0xb7faa670,0,180505
7403,0xb7fb8343,0xb7faa678,1,618
7404,0xb7fb8348,0xb7faa67c,1,613
7405,0xb7fb834b,0xb7faa684,1,620
7406,0xb7fb8351,0xbf88ad50,3,7
7407,0xb7fb8358,0xbf88ad4c,4,6
7408,0xb7fbe6b0,0xbf88ad44,4,48
7409,0xb7fbe6b3,0xbf88ad40,118,46
7410,0xb7fbe6b4,0xbf88ad3c,236,44
7411,0xb7fbe6c1,0xb6536cde,25,11962
7412,0xb7fbe6cc,0xb7faa5d0,2,26234
7413,0xb7fbe6c1,0xb6536cdf,25,11962
7414,0xb7fbe6cc,0xb7faa5d1,2,26234
7415,0xb7fbe6c1,0xb6536ce0,25,11962
7416,0xb7fbe6cc,0xb7faa5d2,2,26234
7417,0xb7fbe6c1,0xb6536ce1,25,11962
7418,0xb7fbe6cc,0xb7faa5d3,2,26234
7419,0xb7fbe6c1,0xb6536ce2,25,11962
7420,0xb7fbe6cc,0xb7faa5d4,2,26234
7421,0xb7fbe6c1,0xb6536ce3,25,11962
7422,0xb7fbe6cc,0xb7faa5d5,2,26234
7423,0xb7fbe6c1,0xb6536ce4,25,11962
7424,0xb7fbe6cc,0xb7faa5d6,2,26234
7425,0xb7fbe6c1,0xb6536ce5,25,11962
7426,0xb7fbe6cc,0xb7faa5d7,2,26234
7427,0xb7fbe6c1,0xb6536ce6,25,11962
7428,0xb7fbe6cc,0xb7faa5d8,2,26234
7429,0xb7fbe6c1,0xb6536ce7,25,11962
7430,0xb7fbe6cc,0xb7faa5d9,2,26234
7431,0xb7fb8791,0xbf88ae18,64,1
7432,0xb7fb8794,0xb653820a,2,159
7433,0xb7fb87a0,0xbf88ae28,72,10
7434,0xb7fb87a8,0xb6538210,1,168
7435,0xb7fb87af,0xbf88ae30,19,870
7436,0xb7fb87b2,0xb65381e0,1,167
7437,0xb7fb884c,0xbf88ae24,43,1
7438,0xb7fb8856,0xbf88ae08,292,116
7439,0xb7fb8859,0xb6661e30,1,167
7440,0xb7fb885c,0xb6667000,2371,124
7441,0xb7fb885e,0xb6537f20,0,180505
7442,0xb7fb886c,0xb6537f2c,1,167
7443,0xb7fb8875,0xb6537f3c,1,170
7444,0xb7fb886c,0xb6537f48,1,176
7445,0xb7fb8875,0xb6537f58,1,179
7446,0xb7fb886c,0xb6537f64,1,185
7447,0xb7fb8875,0xb6537f7c,1,188
7448,0xb7fb886c,0xb6537f88,1,194
7449,0xb7fb8875,0xb6537fa0,1,197
7450,0xb7fb886c,0xb6537fac,1,203
7451,0xb7fb8875,0xb6537fc4,1,206
7452,0xb7fb886c,0xb6537fd0,1,212
7453,0xb7fb8875,0xb6537fe8,1,215
7454,0xb7fb886c,0xb6537ff4,1,221
7455,0xb7fb8875,0xb653800c,1,224
7456,0xb7fb886c,0xb6538018,1,230
7457,0xb7fb8875,0xb6538030,1,233
7458,0xb7fb886c,0xb653803c,1,239
7459,0xb7fb8875,0xb6538054,1,242
7460,0xb7fb886c,0xb6538060,1,248
7461,0xb7fb8875,0xb6538078,1,251
7462,0xb7fb886c,0xb6538084,1,257
7463,0xb7fb8875,0xb653809c,1,260
7464,0xb7fb886c,0xb65380a8,1,266
7465,0xb7fb8875,0xb65380c0,1,269
7466,0xb7fb886c,0xb65380cc,1,275
7467,0xb7fb8875,0xb65380e4,1,278
7468,0xb7fb886c,0xb65380f0,1,284
7469,0xb7fb8875,0xb6538108,1,287
7470,0xb7fb886c,0xb6538114,1,293
7471,0xb7fb8875,0xb653812c,1,296
7472,0xb7fb886c,0xb6538138,1,302
7473,0xb7fb8875,0xb6538150,1,305
7474,0xb7fb886c,0xb653815c,1,311
7475,0xb7fb8875,0xb6538174,1,314
7476,0xb7fb886c,0xb6538180,1,320
7477,0xb7fb8875,0xb6538198,1,323
7478,0xb7fb886c,0xb65381a4,1,329
7479,0xb7fb8875,0xb65381bc,1,332
7480,0xb7fb886c,0xb65381c8,1,338
7481,0xb7fb88ad,0xbf88ade4,61,9
7482,0xb7faa7b8,0xb7fc4008,4,397
7483,0xb7faa7a8,0xb7fc4004,4,397
