,PC,Address,Recency,Frequency
70365,0xb7fb2d2a,0xbf887f44,45,12
70366,0xb7fb2d31,0xb6711898,21,712
70367,0xb7fb2d34,0xb67119dc,21,712
70368,0xb7fb2d3a,0xb669af18,21,712
70369,0xb7fb2d3f,0xbf887f4c,9,101
70370,0xb7fb2d42,0xb6711894,21,712
70371,0xb7fb2d45,0xb669af10,21,712
70372,0xb7fb2d48,0xbf887f80,20,101
70373,0xb7fb2d51,0xbf887f40,52,2
70374,0xb7fb2d57,0xb67119d4,21,712
70375,0xb7fb2d60,0xb6687198,0,180505
70376,0xb7fb2d6d,0xbf887f2c,59,4
70377,0xb7fb2d73,0xb67119d8,21,712
70378,0xb7fb2d7b,0xbf887f30,41,101
70379,0xb7fb2d92,0xbf887f70,51,2
70380,0xb7fb2daa,0xbf887f74,34,101
70381,0xb7fb2db5,0xb666733c,52,101
70382,0xb7fb7c29,0xbf887f08,27,54
70383,0xb7fb7c2a,0xbf887f04,46,1
70384,0xb7fb7c38,0xb6711864,19,712
70385,0xb7fb7c3b,0xbf887f00,129,7
70386,0xb7fb7c42,0xbf887efc,19,14
70387,0xb7fbe6b0,0xbf887ef8,21,12
70388,0xb7fbe6b3,0xbf887ef4,23,10
70389,0xb7fbe6b4,0xbf887ef0,19,8
70390,0xb7fbe6be,0xbf887eec,53,2
70391,0xb7fbe6c1,0x804897c,117,19
70392,0xb7fbe6cc,0xb6711838,19,712
70393,0xb7fb7c4b,0xb671187c,19,712
70394,0xb7fb7c5b,0xb6711aac,19,712
70395,0xb7fbe6cc,0xb6711ab8,19,712
70396,0xb7fbe6c1,0x804897d,39,101
70397,0xb7fbe6cc,0xb6711ab9,19,712
70398,0xb7fbe6c1,0x804897e,39,101
70399,0xb7fbe6cc,0xb6711aba,19,712
70400,0xb7fbe6c1,0x804897f,39,101
70401,0xb7fbe6cc,0xb6711abb,19,712
70402,0xb7fb7c54,0xb6711ab0,19,712
70403,0xb7fb2cd8,0xbf887f48,44,101
70404,0xb7fb2ce1,0xb6667300,21,712
